OrderID,CustomerID,OrderDate,ProductName,Category,TransactionAmount
12276,266,2024-05-25 15:52,Diapers,Baby,6.58
12277,702,2024-11-11 05:20,Soda,Beverages,16.72
12277,702,2024-11-11 05:20,Pasta,Pantry,21.42
12278,646,2024-02-07 04:01,Soda,Beverages,14.77
12278,646,2024-02-07 04:01,Eggs,Dairy,14.87
12278,646,2024-02-07 04:01,Chicken,Meat,8.39
12278,646,2024-02-07 04:01,Wine,Alcohol,15.56
12279,656,2024-05-19 12:24,Cereal,Breakfast,16.46
12279,656,2024-05-19 12:24,Coffee,Beverages,22.94
12279,656,2024-05-19 12:24,Rice,Pantry,10.07
12279,656,2024-05-19 12:24,Yogurt,Dairy,19.83
12280,593,2024-12-22 12:19,Wine,Alcohol,24.02
12280,593,2024-12-22 12:19,Soda,Beverages,6.6
12281,519,2024-09-28 08:50,Butter,Dairy,9.61
12281,519,2024-09-28 08:50,Tea,Beverages,18.71
12281,519,2024-09-28 08:50,Apples,Produce,17.69
12282,858,2024-05-20 11:38,Beer,Alcohol,8.64
12283,426,2024-01-20 12:40,Yogurt,Dairy,7.05
12283,426,2024-01-20 12:40,Bread,Bakery,14.2
12283,426,2024-01-20 12:40,Tea,Beverages,16.31
12284,981,2024-08-30 08:49,Chicken,Meat,23.11
12284,981,2024-08-30 08:49,Coffee,Beverages,11.24
12285,206,2024-05-12 12:29,Beer,Alcohol,16.52
12285,206,2024-05-12 12:29,Chips,Snacks,16.68
12285,206,2024-05-12 12:29,Chicken,Meat,19.42
12286,424,2024-09-09 14:47,Diapers,Baby,21.21
12286,424,2024-09-09 14:47,Milk,Dairy,4.8
12286,424,2024-09-09 14:47,Apples,Produce,14.62
12286,424,2024-09-09 14:47,Beer,Alcohol,3.62
12287,106,2024-10-27 23:25,Chips,Snacks,23.52
12287,106,2024-10-27 23:25,Sugar,Pantry,3.99
12288,447,2024-01-13 17:56,Wine,Alcohol,18.61
12288,447,2024-01-13 17:56,Coffee,Beverages,20.44
12289,484,2024-04-23 12:42,Apples,Produce,10.13
12290,686,2024-09-12 01:31,Beer,Alcohol,21.36
12290,686,2024-09-12 01:31,Chips,Snacks,17.16
12291,730,2024-06-04 09:00,Tea,Beverages,23.36
12292,827,2024-12-24 08:56,Cereal,Breakfast,24.48
12293,213,2024-05-11 22:57,Sugar,Pantry,18.81
12293,213,2024-05-11 22:57,Tea,Beverages,11.39
12293,213,2024-05-11 22:57,Chips,Snacks,11.23
12293,213,2024-05-11 22:57,Milk,Dairy,19.86
12294,507,2024-12-31 15:19,Bananas,Produce,6.4
12294,507,2024-12-31 15:19,Milk,Dairy,8.2
12294,507,2024-12-31 15:19,Eggs,Dairy,10.64
12295,952,2024-01-01 22:34,Milk,Dairy,23.76
12295,952,2024-01-01 22:34,Tea,Beverages,21.9
12296,845,2024-03-26 05:19,Tea,Beverages,10.44
12296,845,2024-03-26 05:19,Wine,Alcohol,9.33
12296,845,2024-03-26 05:19,Pasta,Pantry,23.6
12296,845,2024-03-26 05:19,Diapers,Baby,15.65
12297,180,2024-10-29 12:06,Yogurt,Dairy,5.01
12297,180,2024-10-29 12:06,Coffee,Beverages,12.24
12297,180,2024-10-29 12:06,Bananas,Produce,8.34
12297,180,2024-10-29 12:06,Tea,Beverages,16.81
12298,573,2024-01-11 08:18,Eggs,Dairy,20.18
12298,573,2024-01-11 08:18,Chips,Snacks,5.77
12299,164,2024-08-07 00:17,Tea,Beverages,17.07
12299,164,2024-08-07 00:17,Cereal,Breakfast,24.93
12300,276,2024-01-17 01:36,Bread,Bakery,20.86
12300,276,2024-01-17 01:36,Pasta,Pantry,5.6
12300,276,2024-01-17 01:36,Butter,Dairy,8.55
12300,276,2024-01-17 01:36,Milk,Dairy,6.28
12301,712,2024-04-28 05:37,Pasta,Pantry,18.8
12301,712,2024-04-28 05:37,Tomato Sauce,Pantry,15.85
12302,250,2024-09-12 03:56,Yogurt,Dairy,11.09
12302,250,2024-09-12 03:56,Butter,Dairy,15.6
12302,250,2024-09-12 03:56,Beer,Alcohol,11.92
12303,629,2024-09-06 02:02,Rice,Pantry,23.66
12303,629,2024-09-06 02:02,Yogurt,Dairy,6.07
12303,629,2024-09-06 02:02,Tea,Beverages,17.47
12303,629,2024-09-06 02:02,Diapers,Baby,23.9
12304,977,2024-03-04 19:49,Milk,Dairy,24.63
12304,977,2024-03-04 19:49,Soda,Beverages,18.14
12304,977,2024-03-04 19:49,Sugar,Pantry,18.04
12305,366,2024-03-19 17:29,Chicken,Meat,6.79
12305,366,2024-03-19 17:29,Pasta,Pantry,17.46
12306,792,2024-04-25 05:16,Butter,Dairy,12.0
12307,292,2024-11-23 23:53,Rice,Pantry,23.85
12307,292,2024-11-23 23:53,Beer,Alcohol,17.26
12307,292,2024-11-23 23:53,Coffee,Beverages,7.14
12308,469,2024-01-19 10:40,Wine,Alcohol,17.76
12309,902,2024-12-23 20:06,Milk,Dairy,12.11
12309,902,2024-12-23 20:06,Tomato Sauce,Pantry,6.0
12309,902,2024-12-23 20:06,Cereal,Breakfast,9.53
12310,929,2024-12-19 17:54,Eggs,Dairy,19.38
12310,929,2024-12-19 17:54,Pasta,Pantry,14.04
12310,929,2024-12-19 17:54,Chips,Snacks,20.02
12311,870,2024-06-02 16:34,Yogurt,Dairy,13.67
12311,870,2024-06-02 16:34,Rice,Pantry,19.38
12311,870,2024-06-02 16:34,Apples,Produce,18.0
12311,870,2024-06-02 16:34,Chips,Snacks,3.17
12312,429,2024-05-13 23:09,Soda,Beverages,3.09
12312,429,2024-05-13 23:09,Apples,Produce,20.24
12312,429,2024-05-13 23:09,Cereal,Breakfast,16.54
12313,432,2024-06-19 09:22,Eggs,Dairy,23.45
12314,835,2024-07-11 20:45,Eggs,Dairy,4.88
12315,510,2024-03-18 08:50,Beer,Alcohol,18.07
12315,510,2024-03-18 08:50,Chips,Snacks,7.88
12316,240,2024-03-05 13:14,Pasta,Pantry,4.84
12316,240,2024-03-05 13:14,Wine,Alcohol,6.79
12317,784,2024-04-28 01:37,Tomato Sauce,Pantry,12.52
12317,784,2024-04-28 01:37,Milk,Dairy,19.74
12317,784,2024-04-28 01:37,Cereal,Breakfast,23.14
12317,784,2024-04-28 01:37,Sugar,Pantry,7.8
12318,780,2024-06-26 00:16,Soda,Beverages,4.2
12318,780,2024-06-26 00:16,Wine,Alcohol,10.89
12319,241,2024-12-13 15:01,Coffee,Beverages,9.74
12319,241,2024-12-13 15:01,Sugar,Pantry,13.46
12320,435,2024-09-17 07:50,Wine,Alcohol,12.72
12320,435,2024-09-17 07:50,Apples,Produce,13.93
12321,506,2024-02-06 19:38,Chips,Snacks,22.35
12321,506,2024-02-06 19:38,Apples,Produce,19.85
12322,479,2024-06-23 16:55,Milk,Dairy,11.44
12323,169,2024-10-18 02:00,Rice,Pantry,6.74
12323,169,2024-10-18 02:00,Chicken,Meat,5.24
12323,169,2024-10-18 02:00,Wine,Alcohol,20.48
12323,169,2024-10-18 02:00,Cereal,Breakfast,11.72
12324,854,2024-04-22 05:46,Chips,Snacks,24.8
12324,854,2024-04-22 05:46,Diapers,Baby,21.32
12324,854,2024-04-22 05:46,Soda,Beverages,14.72
12324,854,2024-04-22 05:46,Yogurt,Dairy,5.64
12325,576,2024-02-26 19:28,Tea,Beverages,20.94
12326,958,2024-07-23 09:49,Milk,Dairy,24.48
12327,511,2024-04-16 08:47,Pasta,Pantry,14.43
12327,511,2024-04-16 08:47,Bananas,Produce,18.15
12328,328,2024-02-25 11:16,Chips,Snacks,22.14
12328,328,2024-02-25 11:16,Tea,Beverages,17.73
12328,328,2024-02-25 11:16,Apples,Produce,15.8
12329,240,2024-05-05 16:04,Pasta,Pantry,5.6
12330,116,2024-07-26 22:30,Diapers,Baby,4.37
12330,116,2024-07-26 22:30,Beer,Alcohol,15.08
12331,476,2024-05-12 18:10,Butter,Dairy,14.09
12332,449,2024-06-22 21:54,Bananas,Produce,22.22
12332,449,2024-06-22 21:54,Yogurt,Dairy,11.55
12333,227,2024-02-25 13:28,Wine,Alcohol,21.44
12333,227,2024-02-25 13:28,Butter,Dairy,9.43
12333,227,2024-02-25 13:28,Chicken,Meat,3.21
12334,314,2024-04-05 06:16,Rice,Pantry,4.9
12334,314,2024-04-05 06:16,Tea,Beverages,13.75
12334,314,2024-04-05 06:16,Tomato Sauce,Pantry,12.32
12335,364,2024-05-23 04:38,Milk,Dairy,13.49
12335,364,2024-05-23 04:38,Wine,Alcohol,17.14
12336,697,2024-02-25 07:21,Coffee,Beverages,21.72
12336,697,2024-02-25 07:21,Milk,Dairy,11.03
12337,910,2024-11-07 18:18,Diapers,Baby,23.69
12337,910,2024-11-07 18:18,Soda,Beverages,3.96
12337,910,2024-11-07 18:18,Beer,Alcohol,21.23
12338,553,2024-06-06 19:33,Yogurt,Dairy,17.05
12338,553,2024-06-06 19:33,Wine,Alcohol,10.53
12339,435,2024-05-23 13:09,Chips,Snacks,6.51
12339,435,2024-05-23 13:09,Tea,Beverages,9.18
12340,937,2024-08-19 23:06,Sugar,Pantry,14.06
12340,937,2024-08-19 23:06,Diapers,Baby,20.15
12341,687,2024-07-13 07:27,Wine,Alcohol,12.31
12341,687,2024-07-13 07:27,Eggs,Dairy,20.93
12342,867,2024-07-17 15:03,Milk,Dairy,7.78
12342,867,2024-07-17 15:03,Chips,Snacks,14.72
12342,867,2024-07-17 15:03,Bread,Bakery,15.32
12343,438,2024-08-29 13:58,Tea,Beverages,18.77
12344,985,2024-08-10 14:02,Soda,Beverages,19.39
12344,985,2024-08-10 14:02,Chicken,Meat,16.16
12345,700,2024-04-23 08:28,Coffee,Beverages,20.29
12345,700,2024-04-23 08:28,Sugar,Pantry,21.9
12346,730,2024-01-10 05:45,Beer,Alcohol,14.08
12346,730,2024-01-10 05:45,Chips,Snacks,5.9
12346,730,2024-01-10 05:45,Eggs,Dairy,18.59
12346,730,2024-01-10 05:45,Butter,Dairy,17.33
12347,363,2024-11-02 17:34,Coffee,Beverages,18.48
12347,363,2024-11-02 17:34,Milk,Dairy,19.39
12348,680,2024-12-06 20:35,Chicken,Meat,19.06
12348,680,2024-12-06 20:35,Cereal,Breakfast,22.49
12348,680,2024-12-06 20:35,Sugar,Pantry,6.68
12349,662,2024-01-27 18:13,Bananas,Produce,23.38
12349,662,2024-01-27 18:13,Tomato Sauce,Pantry,21.88
12349,662,2024-01-27 18:13,Sugar,Pantry,6.72
12349,662,2024-01-27 18:13,Milk,Dairy,10.97
12350,701,2024-07-22 17:32,Coffee,Beverages,17.41
12350,701,2024-07-22 17:32,Sugar,Pantry,13.17
12350,701,2024-07-22 17:32,Cereal,Breakfast,3.94
12351,902,2024-06-16 18:34,Rice,Pantry,14.79
12351,902,2024-06-16 18:34,Cereal,Breakfast,13.29
12351,902,2024-06-16 18:34,Bananas,Produce,19.55
12352,976,2024-05-15 13:15,Milk,Dairy,3.98
12352,976,2024-05-15 13:15,Pasta,Pantry,16.98
12353,474,2024-07-25 16:23,Wine,Alcohol,21.83
12353,474,2024-07-25 16:23,Milk,Dairy,4.19
12354,569,2024-08-09 02:40,Sugar,Pantry,19.17
12355,516,2024-10-15 14:33,Diapers,Baby,3.1
12356,636,2024-07-18 19:12,Diapers,Baby,20.95
12356,636,2024-07-18 19:12,Beer,Alcohol,25.0
12357,499,2024-08-01 07:26,Pasta,Pantry,21.39
12357,499,2024-08-01 07:26,Wine,Alcohol,12.7
12358,585,2024-04-30 13:50,Chicken,Meat,13.29
12358,585,2024-04-30 13:50,Rice,Pantry,18.21
12358,585,2024-04-30 13:50,Diapers,Baby,11.03
12359,992,2024-10-14 18:47,Tomato Sauce,Pantry,20.47
12359,992,2024-10-14 18:47,Milk,Dairy,23.79
12360,502,2024-09-06 18:21,Tomato Sauce,Pantry,17.94
12360,502,2024-09-06 18:21,Tea,Beverages,15.18
12361,778,2024-09-16 04:00,Chips,Snacks,21.92
12361,778,2024-09-16 04:00,Tea,Beverages,12.96
12361,778,2024-09-16 04:00,Soda,Beverages,20.19
12362,535,2024-11-02 07:24,Soda,Beverages,20.46
12362,535,2024-11-02 07:24,Wine,Alcohol,8.56
12362,535,2024-11-02 07:24,Chips,Snacks,3.82
12363,390,2024-10-27 21:48,Apples,Produce,17.61
12363,390,2024-10-27 21:48,Bananas,Produce,23.77
12364,244,2024-11-17 06:41,Rice,Pantry,24.69
12365,140,2024-04-01 21:17,Yogurt,Dairy,19.7
12365,140,2024-04-01 21:17,Bananas,Produce,7.8
12366,609,2024-09-16 08:46,Coffee,Beverages,3.89
12366,609,2024-09-16 08:46,Soda,Beverages,23.78
12367,137,2024-04-20 01:07,Butter,Dairy,16.29
12367,137,2024-04-20 01:07,Tomato Sauce,Pantry,3.79
12368,187,2024-12-01 05:15,Pasta,Pantry,9.2
12368,187,2024-12-01 05:15,Wine,Alcohol,5.56
12369,804,2024-01-05 19:13,Sugar,Pantry,13.37
12369,804,2024-01-05 19:13,Pasta,Pantry,12.63
12369,804,2024-01-05 19:13,Bananas,Produce,17.28
12369,804,2024-01-05 19:13,Diapers,Baby,3.87
12370,761,2024-10-05 01:07,Milk,Dairy,11.82
12370,761,2024-10-05 01:07,Yogurt,Dairy,8.03
12371,907,2024-05-09 12:08,Rice,Pantry,7.32
12371,907,2024-05-09 12:08,Pasta,Pantry,4.0
12372,878,2024-04-27 07:21,Bread,Bakery,13.15
12372,878,2024-04-27 07:21,Butter,Dairy,22.35
12373,103,2024-02-02 06:32,Eggs,Dairy,4.96
12373,103,2024-02-02 06:32,Pasta,Pantry,16.94
12374,380,2024-11-06 12:32,Chicken,Meat,20.05
12374,380,2024-11-06 12:32,Tomato Sauce,Pantry,17.77
12375,213,2024-04-22 22:29,Apples,Produce,15.03
12375,213,2024-04-22 22:29,Milk,Dairy,12.91
12376,137,2024-08-27 19:04,Sugar,Pantry,6.84
12376,137,2024-08-27 19:04,Rice,Pantry,24.5
12376,137,2024-08-27 19:04,Apples,Produce,18.16
12377,704,2024-12-01 08:18,Butter,Dairy,8.54
12378,763,2024-06-13 05:05,Bananas,Produce,15.9
12379,735,2024-07-10 04:26,Bread,Bakery,16.66
12379,735,2024-07-10 04:26,Milk,Dairy,19.72
12380,957,2024-05-24 11:26,Tea,Beverages,22.9
12380,957,2024-05-24 11:26,Wine,Alcohol,15.06
12380,957,2024-05-24 11:26,Beer,Alcohol,12.27
12381,929,2024-01-06 15:10,Bread,Bakery,5.21
12381,929,2024-01-06 15:10,Milk,Dairy,7.18
12382,697,2024-07-25 07:55,Diapers,Baby,16.14
12382,697,2024-07-25 07:55,Beer,Alcohol,15.24
12383,901,2024-05-02 11:26,Beer,Alcohol,15.58
12383,901,2024-05-02 11:26,Chips,Snacks,11.19
12383,901,2024-05-02 11:26,Wine,Alcohol,23.77
12384,369,2024-04-27 05:03,Chips,Snacks,6.26
12384,369,2024-04-27 05:03,Yogurt,Dairy,17.91
12384,369,2024-04-27 05:03,Bread,Bakery,23.64
12385,856,2024-12-12 21:04,Apples,Produce,22.31
12385,856,2024-12-12 21:04,Wine,Alcohol,3.12
12385,856,2024-12-12 21:04,Cereal,Breakfast,10.11
12385,856,2024-12-12 21:04,Tomato Sauce,Pantry,3.86
12386,221,2024-09-28 19:25,Cereal,Breakfast,18.36
12386,221,2024-09-28 19:25,Tea,Beverages,15.9
12386,221,2024-09-28 19:25,Bread,Bakery,15.56
12386,221,2024-09-28 19:25,Diapers,Baby,22.12
12387,851,2024-11-04 00:49,Rice,Pantry,14.66
12388,304,2024-09-13 12:00,Chips,Snacks,17.85
12388,304,2024-09-13 12:00,Eggs,Dairy,7.71
12388,304,2024-09-13 12:00,Soda,Beverages,16.78
12389,471,2024-07-02 17:14,Diapers,Baby,8.43
12390,996,2024-10-31 08:58,Wine,Alcohol,19.86
12391,946,2024-08-08 16:24,Butter,Dairy,21.89
12391,946,2024-08-08 16:24,Bananas,Produce,22.71
12392,250,2024-01-07 14:02,Tomato Sauce,Pantry,9.44
12392,250,2024-01-07 14:02,Chicken,Meat,20.93
12393,311,2024-10-05 08:16,Apples,Produce,7.11
12394,882,2024-02-21 19:53,Coffee,Beverages,16.46
12394,882,2024-02-21 19:53,Milk,Dairy,3.06
12395,531,2024-04-28 22:26,Milk,Dairy,23.87
12395,531,2024-04-28 22:26,Tomato Sauce,Pantry,7.15
12396,241,2024-10-17 06:25,Butter,Dairy,4.47
12396,241,2024-10-17 06:25,Chips,Snacks,10.39
12397,917,2024-04-06 15:02,Rice,Pantry,24.52
12397,917,2024-04-06 15:02,Pasta,Pantry,22.4
12398,980,2024-04-26 17:12,Bananas,Produce,12.99
12398,980,2024-04-26 17:12,Tomato Sauce,Pantry,12.78
12399,552,2024-07-27 23:57,Sugar,Pantry,18.06
12399,552,2024-07-27 23:57,Coffee,Beverages,16.1
12400,616,2024-08-18 04:43,Soda,Beverages,5.92
12401,448,2024-10-04 05:48,Tomato Sauce,Pantry,23.24
12401,448,2024-10-04 05:48,Diapers,Baby,22.45
12401,448,2024-10-04 05:48,Chicken,Meat,22.22
12401,448,2024-10-04 05:48,Sugar,Pantry,12.4
12402,302,2024-12-05 02:33,Coffee,Beverages,14.49
12402,302,2024-12-05 02:33,Sugar,Pantry,3.21
12402,302,2024-12-05 02:33,Milk,Dairy,15.62
12403,886,2024-03-26 00:12,Yogurt,Dairy,5.75
12403,886,2024-03-26 00:12,Pasta,Pantry,18.57
12404,448,2024-11-01 06:52,Chicken,Meat,8.53
12404,448,2024-11-01 06:52,Apples,Produce,13.92
12405,126,2024-03-01 07:49,Coffee,Beverages,14.71
12405,126,2024-03-01 07:49,Milk,Dairy,19.43
12405,126,2024-03-01 07:49,Sugar,Pantry,20.94
12405,126,2024-03-01 07:49,Diapers,Baby,14.77
12406,606,2024-10-02 20:17,Coffee,Beverages,7.45
12406,606,2024-10-02 20:17,Bread,Bakery,14.81
12407,322,2024-01-29 14:19,Pasta,Pantry,22.31
12407,322,2024-01-29 14:19,Wine,Alcohol,22.33
12407,322,2024-01-29 14:19,Tea,Beverages,20.63
12408,203,2024-06-11 00:33,Coffee,Beverages,9.14
12408,203,2024-06-11 00:33,Sugar,Pantry,6.02
12408,203,2024-06-11 00:33,Milk,Dairy,16.76
12408,203,2024-06-11 00:33,Beer,Alcohol,21.04
12409,475,2024-11-11 09:37,Eggs,Dairy,7.53
12410,185,2024-11-03 01:02,Wine,Alcohol,11.13
12410,185,2024-11-03 01:02,Yogurt,Dairy,15.79
12410,185,2024-11-03 01:02,Soda,Beverages,24.96
12410,185,2024-11-03 01:02,Bananas,Produce,24.33
12411,311,2024-04-17 05:07,Tomato Sauce,Pantry,24.51
12411,311,2024-04-17 05:07,Chicken,Meat,21.93
12412,315,2024-10-16 07:44,Bread,Bakery,23.81
12412,315,2024-10-16 07:44,Butter,Dairy,8.13
12413,481,2024-02-16 12:29,Eggs,Dairy,22.89
12413,481,2024-02-16 12:29,Wine,Alcohol,20.87
12414,601,2024-12-18 18:08,Sugar,Pantry,23.51
12414,601,2024-12-18 18:08,Eggs,Dairy,15.96
12415,803,2024-10-09 11:11,Cereal,Breakfast,10.76
12415,803,2024-10-09 11:11,Coffee,Beverages,6.75
12415,803,2024-10-09 11:11,Wine,Alcohol,12.83
12415,803,2024-10-09 11:11,Pasta,Pantry,6.98
12416,179,2024-11-15 18:08,Soda,Beverages,19.77
12416,179,2024-11-15 18:08,Milk,Dairy,22.02
12416,179,2024-11-15 18:08,Tea,Beverages,14.07
12416,179,2024-11-15 18:08,Cereal,Breakfast,12.67
12417,794,2024-05-17 07:34,Soda,Beverages,5.52
12417,794,2024-05-17 07:34,Tomato Sauce,Pantry,24.37
12418,624,2024-07-03 11:22,Sugar,Pantry,19.63
12419,872,2024-02-20 01:16,Bread,Bakery,19.11
12419,872,2024-02-20 01:16,Butter,Dairy,14.29
12420,484,2024-10-22 05:17,Rice,Pantry,9.41
12420,484,2024-10-22 05:17,Chips,Snacks,21.14
12421,955,2024-04-20 15:43,Tea,Beverages,6.5
12421,955,2024-04-20 15:43,Chicken,Meat,12.75
12421,955,2024-04-20 15:43,Pasta,Pantry,9.05
12422,158,2024-07-27 12:55,Butter,Dairy,13.98
12422,158,2024-07-27 12:55,Chicken,Meat,22.47
12422,158,2024-07-27 12:55,Apples,Produce,13.53
12423,715,2024-01-22 04:55,Wine,Alcohol,24.09
12424,603,2024-01-13 17:11,Eggs,Dairy,5.44
12424,603,2024-01-13 17:11,Tomato Sauce,Pantry,6.36
12424,603,2024-01-13 17:11,Diapers,Baby,13.72
12425,332,2024-07-03 22:44,Wine,Alcohol,5.39
12425,332,2024-07-03 22:44,Chicken,Meat,5.52
12426,526,2024-09-25 17:35,Bread,Bakery,15.37
12426,526,2024-09-25 17:35,Milk,Dairy,24.61
12426,526,2024-09-25 17:35,Wine,Alcohol,5.94
12426,526,2024-09-25 17:35,Tomato Sauce,Pantry,9.69
12427,118,2024-12-10 08:18,Bread,Bakery,12.43
12427,118,2024-12-10 08:18,Yogurt,Dairy,17.67
12427,118,2024-12-10 08:18,Milk,Dairy,7.33
12428,680,2024-06-04 06:16,Apples,Produce,17.24
12428,680,2024-06-04 06:16,Chicken,Meat,11.24
12428,680,2024-06-04 06:16,Rice,Pantry,24.22
12429,915,2024-02-09 11:18,Butter,Dairy,12.58
12429,915,2024-02-09 11:18,Wine,Alcohol,22.51
12430,950,2024-09-27 01:08,Chicken,Meat,13.05
12430,950,2024-09-27 01:08,Chips,Snacks,12.75
12430,950,2024-09-27 01:08,Bananas,Produce,21.69
12431,186,2024-11-06 00:21,Rice,Pantry,10.38
12431,186,2024-11-06 00:21,Bananas,Produce,3.51
12432,669,2024-10-05 07:40,Coffee,Beverages,17.76
12433,252,2024-02-05 14:46,Bananas,Produce,11.13
12434,619,2024-08-02 02:55,Bananas,Produce,18.94
12434,619,2024-08-02 02:55,Chips,Snacks,23.05
12435,279,2024-08-15 06:39,Rice,Pantry,15.86
12435,279,2024-08-15 06:39,Chicken,Meat,24.14
12435,279,2024-08-15 06:39,Butter,Dairy,4.82
12436,130,2024-06-14 21:41,Milk,Dairy,10.61
12436,130,2024-06-14 21:41,Bread,Bakery,12.21
12437,177,2024-11-04 00:35,Yogurt,Dairy,11.45
12437,177,2024-11-04 00:35,Wine,Alcohol,20.82
12437,177,2024-11-04 00:35,Soda,Beverages,22.86
12437,177,2024-11-04 00:35,Chips,Snacks,13.7
12438,729,2024-01-12 13:16,Chicken,Meat,9.9
12438,729,2024-01-12 13:16,Chips,Snacks,23.93
12439,981,2024-04-01 08:20,Chips,Snacks,16.98
12439,981,2024-04-01 08:20,Diapers,Baby,10.02
12439,981,2024-04-01 08:20,Soda,Beverages,9.43
12439,981,2024-04-01 08:20,Chicken,Meat,18.52
12440,533,2024-02-04 23:34,Wine,Alcohol,21.45
12440,533,2024-02-04 23:34,Bread,Bakery,20.4
12441,771,2024-11-15 15:08,Diapers,Baby,7.4
12442,702,2024-03-08 13:27,Diapers,Baby,11.25
12442,702,2024-03-08 13:27,Beer,Alcohol,23.64
12443,363,2024-06-05 03:59,Cereal,Breakfast,19.31
12443,363,2024-06-05 03:59,Soda,Beverages,7.44
12444,810,2024-11-24 18:16,Sugar,Pantry,23.19
12444,810,2024-11-24 18:16,Wine,Alcohol,22.68
12444,810,2024-11-24 18:16,Apples,Produce,21.8
12444,810,2024-11-24 18:16,Beer,Alcohol,11.35
12445,963,2024-08-01 10:54,Diapers,Baby,6.41
12446,214,2024-06-05 23:57,Rice,Pantry,11.6
12447,751,2024-06-02 14:20,Milk,Dairy,4.19
12447,751,2024-06-02 14:20,Butter,Dairy,5.67
12448,840,2024-06-03 05:57,Rice,Pantry,24.07
12449,206,2024-03-19 10:51,Eggs,Dairy,21.28
12450,195,2024-07-09 17:18,Wine,Alcohol,24.68
12450,195,2024-07-09 17:18,Soda,Beverages,6.18
12450,195,2024-07-09 17:18,Eggs,Dairy,21.61
12451,180,2024-06-14 11:35,Rice,Pantry,8.05
12451,180,2024-06-14 11:35,Cereal,Breakfast,3.92
12452,154,2024-03-20 16:03,Bananas,Produce,3.82
12452,154,2024-03-20 16:03,Butter,Dairy,20.72
12452,154,2024-03-20 16:03,Bread,Bakery,6.21
12453,192,2024-06-16 08:34,Beer,Alcohol,10.97
12453,192,2024-06-16 08:34,Bananas,Produce,10.31
12453,192,2024-06-16 08:34,Chips,Snacks,5.55
12453,192,2024-06-16 08:34,Diapers,Baby,6.01
12454,403,2024-10-30 19:44,Chicken,Meat,20.57
12455,823,2024-05-20 12:00,Eggs,Dairy,24.51
12456,123,2024-01-26 01:31,Tomato Sauce,Pantry,19.17
12456,123,2024-01-26 01:31,Bananas,Produce,9.0
12457,612,2024-10-24 11:26,Cereal,Breakfast,16.66
12457,612,2024-10-24 11:26,Wine,Alcohol,20.02
12458,205,2024-07-29 16:59,Chicken,Meat,10.31
12458,205,2024-07-29 16:59,Cereal,Breakfast,4.17
12459,799,2024-07-16 23:48,Soda,Beverages,13.31
12459,799,2024-07-16 23:48,Yogurt,Dairy,10.26
12459,799,2024-07-16 23:48,Eggs,Dairy,6.79
12460,787,2024-01-02 05:41,Beer,Alcohol,17.97
12461,159,2024-08-07 23:56,Sugar,Pantry,16.09
12461,159,2024-08-07 23:56,Cereal,Breakfast,8.22
12461,159,2024-08-07 23:56,Diapers,Baby,15.94
12462,543,2024-10-24 22:08,Coffee,Beverages,24.78
12462,543,2024-10-24 22:08,Milk,Dairy,21.96
12462,543,2024-10-24 22:08,Sugar,Pantry,6.19
12463,855,2024-12-20 14:28,Bananas,Produce,20.83
12463,855,2024-12-20 14:28,Chips,Snacks,5.84
12463,855,2024-12-20 14:28,Bread,Bakery,21.41
12464,237,2024-03-23 16:16,Soda,Beverages,14.74
12465,151,2024-04-09 15:06,Chicken,Meat,7.34
12465,151,2024-04-09 15:06,Rice,Pantry,12.1
12465,151,2024-04-09 15:06,Yogurt,Dairy,18.5
12466,217,2024-06-06 12:45,Wine,Alcohol,3.74
12466,217,2024-06-06 12:45,Diapers,Baby,20.61
12466,217,2024-06-06 12:45,Coffee,Beverages,18.24
12467,269,2024-10-14 01:46,Cereal,Breakfast,14.46
12467,269,2024-10-14 01:46,Rice,Pantry,7.77
12468,542,2024-04-28 10:17,Yogurt,Dairy,12.87
12468,542,2024-04-28 10:17,Wine,Alcohol,3.89
12468,542,2024-04-28 10:17,Soda,Beverages,16.07
12468,542,2024-04-28 10:17,Chips,Snacks,6.85
12469,640,2024-05-04 20:21,Apples,Produce,23.9
12469,640,2024-05-04 20:21,Chicken,Meat,12.95
12470,262,2024-11-02 16:01,Pasta,Pantry,21.74
12470,262,2024-11-02 16:01,Wine,Alcohol,12.77
12471,345,2024-01-14 19:55,Cereal,Breakfast,6.21
12471,345,2024-01-14 19:55,Apples,Produce,12.88
12471,345,2024-01-14 19:55,Beer,Alcohol,12.21
12471,345,2024-01-14 19:55,Chips,Snacks,22.7
12472,988,2024-08-14 16:46,Eggs,Dairy,23.13
12472,988,2024-08-14 16:46,Rice,Pantry,22.47
12472,988,2024-08-14 16:46,Coffee,Beverages,8.01
12472,988,2024-08-14 16:46,Tea,Beverages,14.78
12473,474,2024-06-05 11:15,Coffee,Beverages,8.4
12474,180,2024-01-25 09:01,Rice,Pantry,9.99
12474,180,2024-01-25 09:01,Beer,Alcohol,22.71
12474,180,2024-01-25 09:01,Bread,Bakery,10.25
12475,183,2024-01-11 11:43,Chips,Snacks,4.49
12475,183,2024-01-11 11:43,Rice,Pantry,9.52
12476,128,2024-10-10 05:28,Wine,Alcohol,20.14
12476,128,2024-10-10 05:28,Diapers,Baby,16.89
12477,678,2024-08-16 22:09,Wine,Alcohol,13.52
12477,678,2024-08-16 22:09,Chicken,Meat,21.5
12477,678,2024-08-16 22:09,Butter,Dairy,15.33
